,order_id,order_line,order_date,customer_id,product_id,quantity,bike_id,model,description,price,bikeshop_id,bikeshop_name,location,category_1,category_2,frame_material,city,state,total_price
134,24,10,2011-02-07,22,18,1,18,CAAD8 105,Road - Elite Road - Aluminum,1410,22,Ann Arbor Speed,"Ann Arbor, MI",Road,Elite Road,Aluminum,Ann Arbor,MI,1410
135,24,11,2011-02-07,22,12,1,12,CAAD12 Disc Dura Ace,Road - Elite Road - Aluminum,4260,22,Ann Arbor Speed,"Ann Arbor, MI",Road,Elite Road,Aluminum,Ann Arbor,MI,4260
136,25,1,2011-02-07,14,16,1,16,CAAD12 Disc 105,Road - Elite Road - Aluminum,1950,14,Albuquerque Cycles,"Albuquerque, NM",Road,Elite Road,Aluminum,Albuquerque,NM,1950
137,25,2,2011-02-07,14,13,1,13,CAAD12 Red,Road - Elite Road - Aluminum,3200,14,Albuquerque Cycles,"Albuquerque, NM",Road,Elite Road,Aluminum,Albuquerque,NM,3200
138,25,3,2011-02-07,14,71,1,71,F-Si 1,Mountain - Cross Country Race - Aluminum,2340,14,Albuquerque Cycles,"Albuquerque, NM",Mountain,Cross Country Race,Aluminum,Albuquerque,NM,2340
139,26,1,2011-02-09,3,13,1,13,CAAD12 Red,Road - Elite Road - Aluminum,3200,3,Columbus Race Equipment,"Columbus, OH",Road,Elite Road,Aluminum,Columbus,OH,3200
140,27,1,2011-02-10,10,8,1,8,Supersix Evo Ultegra 4,Road - Elite Road - Carbon,2660,10,Kansas City 29ers,"Kansas City, KS",Road,Elite Road,Carbon,Kansas City,KS,2660
141,27,2,2011-02-10,10,79,1,79,Bad Habit 1,Mountain - Trail - Aluminum,3200,10,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Aluminum,Kansas City,KS,3200
142,27,3,2011-02-10,10,20,1,20,CAAD8 Sora,Road - Elite Road - Aluminum,1030,10,Kansas City 29ers,"Kansas City, KS",Road,Elite Road,Aluminum,Kansas City,KS,1030
143,27,4,2011-02-10,10,92,2,92,Trail 4,Mountain - Sport - Aluminum,980,10,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum,Kansas City,KS,1960
144,27,5,2011-02-10,10,71,1,71,F-Si 1,Mountain - Cross Country Race - Aluminum,2340,10,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Aluminum,Kansas City,KS,2340
145,27,6,2011-02-10,10,70,1,70,F-Si Carbon 4,Mountain - Cross Country Race - Carbon,2880,10,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Carbon,Kansas City,KS,2880
146,27,7,2011-02-10,10,78,3,78,Beast of the East 3,Mountain - Trail - Aluminum,1620,10,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Aluminum,Kansas City,KS,4860
147,27,8,2011-02-10,10,89,1,89,Trail 1,Mountain - Sport - Aluminum,1520,10,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum,Kansas City,KS,1520
148,27,9,2011-02-10,10,80,1,80,Bad Habit 2,Mountain - Trail - Aluminum,2660,10,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Aluminum,Kansas City,KS,2660
149,27,10,2011-02-10,10,61,1,61,Scalpel-Si 5,Mountain - Cross Country Race - Aluminum,3200,10,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Aluminum,Kansas City,KS,3200
150,27,11,2011-02-10,10,69,1,69,F-Si Carbon 2,Mountain - Cross Country Race - Carbon,4800,10,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Carbon,Kansas City,KS,4800
151,27,12,2011-02-10,10,40,2,40,Slice Ultegra D12,Road - Triathalon - Carbon,3200,10,Kansas City 29ers,"Kansas City, KS",Road,Triathalon,Carbon,Kansas City,KS,6400
152,28,1,2011-02-10,2,47,1,47,Jekyll Carbon 1,Mountain - Over Mountain - Carbon,7990,2,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Over Mountain,Carbon,Ithaca,NY,7990
153,28,2,2011-02-10,2,79,1,79,Bad Habit 1,Mountain - Trail - Aluminum,3200,2,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Trail,Aluminum,Ithaca,NY,3200
154,28,3,2011-02-10,2,61,1,61,Scalpel-Si 5,Mountain - Cross Country Race - Aluminum,3200,2,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Cross Country Race,Aluminum,Ithaca,NY,3200
155,28,4,2011-02-10,2,97,1,97,Catalyst 4,Mountain - Sport - Aluminum,415,2,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Sport,Aluminum,Ithaca,NY,415
156,28,5,2011-02-10,2,66,2,66,F-Si Black Inc.,Mountain - Cross Country Race - Carbon,11190,2,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Cross Country Race,Carbon,Ithaca,NY,22380
157,28,6,2011-02-10,2,5,1,5,Supersix Evo Hi-Mod Utegra,Road - Elite Road - Carbon,4260,2,Ithaca Mountain Climbers,"Ithaca, NY",Road,Elite Road,Carbon,Ithaca,NY,4260
158,28,7,2011-02-10,2,58,1,58,Scalpel-Si Carbon 2,Mountain - Cross Country Race - Carbon,6390,2,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Cross Country Race,Carbon,Ithaca,NY,6390
159,28,8,2011-02-10,2,89,1,89,Trail 1,Mountain - Sport - Aluminum,1520,2,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Sport,Aluminum,Ithaca,NY,1520
160,28,9,2011-02-10,2,7,1,7,Supersix Evo Ultegra 3,Road - Elite Road - Carbon,3200,2,Ithaca Mountain Climbers,"Ithaca, NY",Road,Elite Road,Carbon,Ithaca,NY,3200
161,28,10,2011-02-10,2,72,1,72,F-Si 2,Mountain - Cross Country Race - Aluminum,2060,2,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Cross Country Race,Aluminum,Ithaca,NY,2060
162,28,11,2011-02-10,2,6,1,6,Supersix Evo Red,Road - Elite Road - Carbon,3940,2,Ithaca Mountain Climbers,"Ithaca, NY",Road,Elite Road,Carbon,Ithaca,NY,3940
163,28,12,2011-02-10,2,25,1,25,Synapse Hi-Mod Disc Ultegra,Road - Endurance Road - Carbon,5330,2,Ithaca Mountain Climbers,"Ithaca, NY",Road,Endurance Road,Carbon,Ithaca,NY,5330
164,28,13,2011-02-10,2,75,1,75,Fat CAAD2,Mountain - Fat Bike - Aluminum,2130,2,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Fat Bike,Aluminum,Ithaca,NY,2130
165,28,14,2011-02-10,2,38,1,38,Slice Hi-Mod Black Inc.,Road - Triathalon - Carbon,7000,2,Ithaca Mountain Climbers,"Ithaca, NY",Road,Triathalon,Carbon,Ithaca,NY,7000
166,28,15,2011-02-10,2,62,1,62,Scalpel 29 Carbon Race,Mountain - Cross Country Race - Carbon,6390,2,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Cross Country Race,Carbon,Ithaca,NY,6390
167,28,16,2011-02-10,2,60,1,60,Scalpel-Si Carbon 4,Mountain - Cross Country Race - Carbon,4260,2,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Cross Country Race,Carbon,Ithaca,NY,4260
168,28,17,2011-02-10,2,52,1,52,Trigger Carbon 2,Mountain - Over Mountain - Carbon,5970,2,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Over Mountain,Carbon,Ithaca,NY,5970
169,28,18,2011-02-10,2,12,2,12,CAAD12 Disc Dura Ace,Road - Elite Road - Aluminum,4260,2,Ithaca Mountain Climbers,"Ithaca, NY",Road,Elite Road,Aluminum,Ithaca,NY,8520
170,28,19,2011-02-10,2,15,1,15,CAAD12 Ultegra,Road - Elite Road - Aluminum,2240,2,Ithaca Mountain Climbers,"Ithaca, NY",Road,Elite Road,Aluminum,Ithaca,NY,2240
171,29,1,2011-02-11,2,79,1,79,Bad Habit 1,Mountain - Trail - Aluminum,3200,2,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Trail,Aluminum,Ithaca,NY,3200
172,29,2,2011-02-11,2,69,1,69,F-Si Carbon 2,Mountain - Cross Country Race - Carbon,4800,2,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Cross Country Race,Carbon,Ithaca,NY,4800
173,29,3,2011-02-11,2,66,1,66,F-Si Black Inc.,Mountain - Cross Country Race - Carbon,11190,2,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Cross Country Race,Carbon,Ithaca,NY,11190
174,29,4,2011-02-11,2,54,1,54,Trigger Carbon 4,Mountain - Over Mountain - Carbon,3200,2,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Over Mountain,Carbon,Ithaca,NY,3200
175,29,5,2011-02-11,2,3,1,3,Supersix Evo Hi-Mod Dura Ace 1,Road - Elite Road - Carbon,7990,2,Ithaca Mountain Climbers,"Ithaca, NY",Road,Elite Road,Carbon,Ithaca,NY,7990
176,30,1,2011-02-14,22,9,3,9,Supersix Evo 105,Road - Elite Road - Carbon,2240,22,Ann Arbor Speed,"Ann Arbor, MI",Road,Elite Road,Carbon,Ann Arbor,MI,6720
177,30,2,2011-02-14,22,7,1,7,Supersix Evo Ultegra 3,Road - Elite Road - Carbon,3200,22,Ann Arbor Speed,"Ann Arbor, MI",Road,Elite Road,Carbon,Ann Arbor,MI,3200
178,31,1,2011-02-15,2,65,1,65,Scalpel 29 4,Mountain - Cross Country Race - Aluminum,3200,2,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Cross Country Race,Aluminum,Ithaca,NY,3200
179,31,2,2011-02-15,2,71,1,71,F-Si 1,Mountain - Cross Country Race - Aluminum,2340,2,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Cross Country Race,Aluminum,Ithaca,NY,2340
180,31,3,2011-02-15,2,82,1,82,Habit Carbon 1,Mountain - Trail - Carbon,7460,2,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Trail,Carbon,Ithaca,NY,7460
181,31,4,2011-02-15,2,50,1,50,Jekyll Carbon 4,Mountain - Over Mountain - Carbon,3200,2,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Over Mountain,Carbon,Ithaca,NY,3200
182,32,1,2011-02-15,16,19,2,19,CAAD8 Tiagra,Road - Elite Road - Aluminum,1250,16,Phoenix Bi-peds,"Phoenix, AZ",Road,Elite Road,Aluminum,Phoenix,AZ,2500
183,32,2,2011-02-15,16,45,1,45,SuperX 105,Road - Cyclocross - Carbon,1960,16,Phoenix Bi-peds,"Phoenix, AZ",Road,Cyclocross,Carbon,Phoenix,AZ,1960
184,32,3,2011-02-15,16,53,1,53,Trigger Carbon 3,Mountain - Over Mountain - Carbon,3730,16,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Over Mountain,Carbon,Phoenix,AZ,3730
185,32,4,2011-02-15,16,34,1,34,Synapse Disc 105,Road - Endurance Road - Aluminum,1570,16,Phoenix Bi-peds,"Phoenix, AZ",Road,Endurance Road,Aluminum,Phoenix,AZ,1570
186,32,5,2011-02-15,16,71,1,71,F-Si 1,Mountain - Cross Country Race - Aluminum,2340,16,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Cross Country Race,Aluminum,Phoenix,AZ,2340
187,32,6,2011-02-15,16,69,1,69,F-Si Carbon 2,Mountain - Cross Country Race - Carbon,4800,16,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Cross Country Race,Carbon,Phoenix,AZ,4800
188,32,7,2011-02-15,16,28,1,28,Synapse Carbon Ultegra 3,Road - Endurance Road - Carbon,3200,16,Phoenix Bi-peds,"Phoenix, AZ",Road,Endurance Road,Carbon,Phoenix,AZ,3200
189,32,8,2011-02-15,16,12,2,12,CAAD12 Disc Dura Ace,Road - Elite Road - Aluminum,4260,16,Phoenix Bi-peds,"Phoenix, AZ",Road,Elite Road,Aluminum,Phoenix,AZ,8520
190,32,9,2011-02-15,16,75,6,75,Fat CAAD2,Mountain - Fat Bike - Aluminum,2130,16,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Fat Bike,Aluminum,Phoenix,AZ,12780
191,32,10,2011-02-15,16,7,1,7,Supersix Evo Ultegra 3,Road - Elite Road - Carbon,3200,16,Phoenix Bi-peds,"Phoenix, AZ",Road,Elite Road,Carbon,Phoenix,AZ,3200
192,32,11,2011-02-15,16,76,1,76,Beast of the East 1,Mountain - Trail - Aluminum,2770,16,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Trail,Aluminum,Phoenix,AZ,2770
193,32,12,2011-02-15,16,80,3,80,Bad Habit 2,Mountain - Trail - Aluminum,2660,16,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Trail,Aluminum,Phoenix,AZ,7980
194,32,13,2011-02-15,16,44,1,44,SuperX Ultegra,Road - Cyclocross - Carbon,2450,16,Phoenix Bi-peds,"Phoenix, AZ",Road,Cyclocross,Carbon,Phoenix,AZ,2450
195,32,14,2011-02-15,16,56,1,56,Scalpel-Si Race,Mountain - Cross Country Race - Carbon,9060,16,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Cross Country Race,Carbon,Phoenix,AZ,9060
196,32,15,2011-02-15,16,91,1,91,Trail 3,Mountain - Sport - Aluminum,1080,16,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Sport,Aluminum,Phoenix,AZ,1080
197,32,16,2011-02-15,16,60,1,60,Scalpel-Si Carbon 4,Mountain - Cross Country Race - Carbon,4260,16,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Cross Country Race,Carbon,Phoenix,AZ,4260
198,32,17,2011-02-15,16,26,1,26,Synapse Carbon Disc Ultegra D12,Road - Endurance Road - Carbon,4800,16,Phoenix Bi-peds,"Phoenix, AZ",Road,Endurance Road,Carbon,Phoenix,AZ,4800
199,32,18,2011-02-15,16,15,1,15,CAAD12 Ultegra,Road - Elite Road - Aluminum,2240,16,Phoenix Bi-peds,"Phoenix, AZ",Road,Elite Road,Aluminum,Phoenix,AZ,2240
200,32,19,2011-02-15,16,46,1,46,SuperX Rival CX1,Road - Cyclocross - Carbon,1750,16,Phoenix Bi-peds,"Phoenix, AZ",Road,Cyclocross,Carbon,Phoenix,AZ,1750
201,32,20,2011-02-15,16,82,3,82,Habit Carbon 1,Mountain - Trail - Carbon,7460,16,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Trail,Carbon,Phoenix,AZ,22380
202,32,21,2011-02-15,16,73,2,73,F-Si 3,Mountain - Cross Country Race - Aluminum,1840,16,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Cross Country Race,Aluminum,Phoenix,AZ,3680
203,32,22,2011-02-15,16,85,1,85,Habit Carbon 3,Mountain - Trail - Carbon,3730,16,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Trail,Carbon,Phoenix,AZ,3730
204,32,23,2011-02-15,16,16,1,16,CAAD12 Disc 105,Road - Elite Road - Aluminum,1950,16,Phoenix Bi-peds,"Phoenix, AZ",Road,Elite Road,Aluminum,Phoenix,AZ,1950
205,33,1,2011-02-15,8,97,2,97,Catalyst 4,Mountain - Sport - Aluminum,415,8,Denver Bike Shop,"Denver, CO",Mountain,Sport,Aluminum,Denver,CO,830
206,33,2,2011-02-15,8,93,1,93,Trail 5,Mountain - Sport - Aluminum,815,8,Denver Bike Shop,"Denver, CO",Mountain,Sport,Aluminum,Denver,CO,815
207,34,1,2011-02-16,10,97,1,97,Catalyst 4,Mountain - Sport - Aluminum,415,10,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum,Kansas City,KS,415
208,34,2,2011-02-16,10,2,1,2,Supersix Evo Hi-Mod Team,Road - Elite Road - Carbon,10660,10,Kansas City 29ers,"Kansas City, KS",Road,Elite Road,Carbon,Kansas City,KS,10660
209,34,3,2011-02-16,10,19,1,19,CAAD8 Tiagra,Road - Elite Road - Aluminum,1250,10,Kansas City 29ers,"Kansas City, KS",Road,Elite Road,Aluminum,Kansas City,KS,1250
210,34,4,2011-02-16,10,71,1,71,F-Si 1,Mountain - Cross Country Race - Aluminum,2340,10,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Aluminum,Kansas City,KS,2340
211,34,5,2011-02-16,10,94,1,94,Catalyst 1,Mountain - Sport - Aluminum,705,10,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum,Kansas City,KS,705
212,34,6,2011-02-16,10,41,1,41,Slice Ultegra,Road - Triathalon - Carbon,2700,10,Kansas City 29ers,"Kansas City, KS",Road,Triathalon,Carbon,Kansas City,KS,2700
213,34,7,2011-02-16,10,72,1,72,F-Si 2,Mountain - Cross Country Race - Aluminum,2060,10,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Aluminum,Kansas City,KS,2060
214,34,8,2011-02-16,10,30,1,30,Synapse Carbon Disc 105,Road - Endurance Road - Carbon,2660,10,Kansas City 29ers,"Kansas City, KS",Road,Endurance Road,Carbon,Kansas City,KS,2660
215,34,9,2011-02-16,10,90,1,90,Trail 2,Mountain - Sport - Aluminum,1350,10,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum,Kansas City,KS,1350
216,34,10,2011-02-16,10,47,2,47,Jekyll Carbon 1,Mountain - Over Mountain - Carbon,7990,10,Kansas City 29ers,"Kansas City, KS",Mountain,Over Mountain,Carbon,Kansas City,KS,15980
217,34,11,2011-02-16,10,92,1,92,Trail 4,Mountain - Sport - Aluminum,980,10,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum,Kansas City,KS,980
218,34,12,2011-02-16,10,55,1,55,Scalpel-Si Black Inc.,Mountain - Cross Country Race - Carbon,12790,10,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Carbon,Kansas City,KS,12790
219,34,13,2011-02-16,10,14,1,14,CAAD Disc Ultegra,Road - Elite Road - Aluminum,2660,10,Kansas City 29ers,"Kansas City, KS",Road,Elite Road,Aluminum,Kansas City,KS,2660
220,34,14,2011-02-16,10,95,1,95,Catalyst 2,Mountain - Sport - Aluminum,585,10,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum,Kansas City,KS,585
221,34,15,2011-02-16,10,76,1,76,Beast of the East 1,Mountain - Trail - Aluminum,2770,10,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Aluminum,Kansas City,KS,2770
222,34,16,2011-02-16,10,42,1,42,Slice 105,Road - Triathalon - Carbon,1950,10,Kansas City 29ers,"Kansas City, KS",Road,Triathalon,Carbon,Kansas City,KS,1950
223,34,17,2011-02-16,10,9,3,9,Supersix Evo 105,Road - Elite Road - Carbon,2240,10,Kansas City 29ers,"Kansas City, KS",Road,Elite Road,Carbon,Kansas City,KS,6720
224,34,18,2011-02-16,10,89,1,89,Trail 1,Mountain - Sport - Aluminum,1520,10,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum,Kansas City,KS,1520
225,34,19,2011-02-16,10,83,1,83,Habit Carbon 2,Mountain - Trail - Carbon,5330,10,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Carbon,Kansas City,KS,5330
226,34,20,2011-02-16,10,84,1,84,Habit Carbon SE,Mountain - Trail - Carbon,4480,10,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Carbon,Kansas City,KS,4480
227,34,21,2011-02-16,10,93,1,93,Trail 5,Mountain - Sport - Aluminum,815,10,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum,Kansas City,KS,815
228,34,22,2011-02-16,10,18,1,18,CAAD8 105,Road - Elite Road - Aluminum,1410,10,Kansas City 29ers,"Kansas City, KS",Road,Elite Road,Aluminum,Kansas City,KS,1410
229,34,23,2011-02-16,10,13,1,13,CAAD12 Red,Road - Elite Road - Aluminum,3200,10,Kansas City 29ers,"Kansas City, KS",Road,Elite Road,Aluminum,Kansas City,KS,3200
230,34,24,2011-02-16,10,96,1,96,Catalyst 3,Mountain - Sport - Aluminum,480,10,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum,Kansas City,KS,480
231,34,25,2011-02-16,10,56,1,56,Scalpel-Si Race,Mountain - Cross Country Race - Carbon,9060,10,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Carbon,Kansas City,KS,9060
232,35,1,2011-02-17,20,12,2,12,CAAD12 Disc Dura Ace,Road - Elite Road - Aluminum,4260,20,Portland Bi-peds,"Portland, OR",Road,Elite Road,Aluminum,Portland,OR,8520
233,35,2,2011-02-17,20,77,1,77,Beast of the East 2,Mountain - Trail - Aluminum,2130,20,Portland Bi-peds,"Portland, OR",Mountain,Trail,Aluminum,Portland,OR,2130
234,35,3,2011-02-17,20,86,1,86,Habit 4,Mountain - Trail - Aluminum,2880,20,Portland Bi-peds,"Portland, OR",Mountain,Trail,Aluminum,Portland,OR,2880
235,35,4,2011-02-17,20,74,1,74,Fat CAAD1,Mountain - Fat Bike - Aluminum,3730,20,Portland Bi-peds,"Portland, OR",Mountain,Fat Bike,Aluminum,Portland,OR,3730
236,35,5,2011-02-17,20,36,1,36,Synapse Sora,Road - Endurance Road - Aluminum,1030,20,Portland Bi-peds,"Portland, OR",Road,Endurance Road,Aluminum,Portland,OR,1030
237,35,6,2011-02-17,20,90,1,90,Trail 2,Mountain - Sport - Aluminum,1350,20,Portland Bi-peds,"Portland, OR",Mountain,Sport,Aluminum,Portland,OR,1350
238,35,7,2011-02-17,20,18,3,18,CAAD8 105,Road - Elite Road - Aluminum,1410,20,Portland Bi-peds,"Portland, OR",Road,Elite Road,Aluminum,Portland,OR,4230
239,35,8,2011-02-17,20,46,1,46,SuperX Rival CX1,Road - Cyclocross - Carbon,1750,20,Portland Bi-peds,"Portland, OR",Road,Cyclocross,Carbon,Portland,OR,1750
240,35,9,2011-02-17,20,1,1,1,Supersix Evo Black Inc.,Road - Elite Road - Carbon,12790,20,Portland Bi-peds,"Portland, OR",Road,Elite Road,Carbon,Portland,OR,12790
241,36,1,2011-02-18,30,75,1,75,Fat CAAD2,Mountain - Fat Bike - Aluminum,2130,30,Tampa 29ers,"Tampa, FL",Mountain,Fat Bike,Aluminum,Tampa,FL,2130
242,36,2,2011-02-18,30,24,1,24,Synapse Hi-Mod Dura Ace,Road - Endurance Road - Carbon,5860,30,Tampa 29ers,"Tampa, FL",Road,Endurance Road,Carbon,Tampa,FL,5860
243,36,3,2011-02-18,30,39,1,39,Slice Hi-Mod Dura Ace D12,Road - Triathalon - Carbon,4500,30,Tampa 29ers,"Tampa, FL",Road,Triathalon,Carbon,Tampa,FL,4500
244,36,4,2011-02-18,30,69,1,69,F-Si Carbon 2,Mountain - Cross Country Race - Carbon,4800,30,Tampa 29ers,"Tampa, FL",Mountain,Cross Country Race,Carbon,Tampa,FL,4800
245,36,5,2011-02-18,30,86,1,86,Habit 4,Mountain - Trail - Aluminum,2880,30,Tampa 29ers,"Tampa, FL",Mountain,Trail,Aluminum,Tampa,FL,2880
246,36,6,2011-02-18,30,47,1,47,Jekyll Carbon 1,Mountain - Over Mountain - Carbon,7990,30,Tampa 29ers,"Tampa, FL",Mountain,Over Mountain,Carbon,Tampa,FL,7990
247,36,7,2011-02-18,30,72,1,72,F-Si 2,Mountain - Cross Country Race - Aluminum,2060,30,Tampa 29ers,"Tampa, FL",Mountain,Cross Country Race,Aluminum,Tampa,FL,2060
248,36,8,2011-02-18,30,81,1,81,Habit Hi-Mod Black Inc.,Mountain - Trail - Carbon,12250,30,Tampa 29ers,"Tampa, FL",Mountain,Trail,Carbon,Tampa,FL,12250
249,36,9,2011-02-18,30,79,1,79,Bad Habit 1,Mountain - Trail - Aluminum,3200,30,Tampa 29ers,"Tampa, FL",Mountain,Trail,Aluminum,Tampa,FL,3200
250,36,10,2011-02-18,30,54,1,54,Trigger Carbon 4,Mountain - Over Mountain - Carbon,3200,30,Tampa 29ers,"Tampa, FL",Mountain,Over Mountain,Carbon,Tampa,FL,3200
251,36,11,2011-02-18,30,63,3,63,Scalpel 29 Carbon 2,Mountain - Cross Country Race - Carbon,5330,30,Tampa 29ers,"Tampa, FL",Mountain,Cross Country Race,Carbon,Tampa,FL,15990
252,36,12,2011-02-18,30,27,1,27,Synapse Carbon Disc Ultegra,Road - Endurance Road - Carbon,3730,30,Tampa 29ers,"Tampa, FL",Road,Endurance Road,Carbon,Tampa,FL,3730
253,36,13,2011-02-18,30,68,1,68,F-Si Hi-Mod 1,Mountain - Cross Country Race - Carbon,6390,30,Tampa 29ers,"Tampa, FL",Mountain,Cross Country Race,Carbon,Tampa,FL,6390
254,36,14,2011-02-18,30,74,2,74,Fat CAAD1,Mountain - Fat Bike - Aluminum,3730,30,Tampa 29ers,"Tampa, FL",Mountain,Fat Bike,Aluminum,Tampa,FL,7460
255,36,15,2011-02-18,30,66,2,66,F-Si Black Inc.,Mountain - Cross Country Race - Carbon,11190,30,Tampa 29ers,"Tampa, FL",Mountain,Cross Country Race,Carbon,Tampa,FL,22380
256,36,16,2011-02-18,30,85,1,85,Habit Carbon 3,Mountain - Trail - Carbon,3730,30,Tampa 29ers,"Tampa, FL",Mountain,Trail,Carbon,Tampa,FL,3730
257,36,17,2011-02-18,30,26,1,26,Synapse Carbon Disc Ultegra D12,Road - Endurance Road - Carbon,4800,30,Tampa 29ers,"Tampa, FL",Road,Endurance Road,Carbon,Tampa,FL,4800
258,36,18,2011-02-18,30,53,1,53,Trigger Carbon 3,Mountain - Over Mountain - Carbon,3730,30,Tampa 29ers,"Tampa, FL",Mountain,Over Mountain,Carbon,Tampa,FL,3730
259,36,19,2011-02-18,30,78,1,78,Beast of the East 3,Mountain - Trail - Aluminum,1620,30,Tampa 29ers,"Tampa, FL",Mountain,Trail,Aluminum,Tampa,FL,1620
260,36,20,2011-02-18,30,57,1,57,Scalpel-Si Hi-Mod 1,Mountain - Cross Country Race - Carbon,7460,30,Tampa 29ers,"Tampa, FL",Mountain,Cross Country Race,Carbon,Tampa,FL,7460
261,37,1,2011-02-18,8,83,2,83,Habit Carbon 2,Mountain - Trail - Carbon,5330,8,Denver Bike Shop,"Denver, CO",Mountain,Trail,Carbon,Denver,CO,10660
262,38,1,2011-02-21,5,1,1,1,Supersix Evo Black Inc.,Road - Elite Road - Carbon,12790,5,Cincinnati Speed,"Cincinnati, OH",Road,Elite Road,Carbon,Cincinnati,OH,12790
263,38,2,2011-02-21,5,39,1,39,Slice Hi-Mod Dura Ace D12,Road - Triathalon - Carbon,4500,5,Cincinnati Speed,"Cincinnati, OH",Road,Triathalon,Carbon,Cincinnati,OH,4500
264,38,3,2011-02-21,5,2,1,2,Supersix Evo Hi-Mod Team,Road - Elite Road - Carbon,10660,5,Cincinnati Speed,"Cincinnati, OH",Road,Elite Road,Carbon,Cincinnati,OH,10660
265,38,4,2011-02-21,5,14,2,14,CAAD Disc Ultegra,Road - Elite Road - Aluminum,2660,5,Cincinnati Speed,"Cincinnati, OH",Road,Elite Road,Aluminum,Cincinnati,OH,5320
266,38,5,2011-02-21,5,53,1,53,Trigger Carbon 3,Mountain - Over Mountain - Carbon,3730,5,Cincinnati Speed,"Cincinnati, OH",Mountain,Over Mountain,Carbon,Cincinnati,OH,3730
267,38,6,2011-02-21,5,54,1,54,Trigger Carbon 4,Mountain - Over Mountain - Carbon,3200,5,Cincinnati Speed,"Cincinnati, OH",Mountain,Over Mountain,Carbon,Cincinnati,OH,3200
268,38,7,2011-02-21,5,36,2,36,Synapse Sora,Road - Endurance Road - Aluminum,1030,5,Cincinnati Speed,"Cincinnati, OH",Road,Endurance Road,Aluminum,Cincinnati,OH,2060
269,39,1,2011-02-22,10,70,3,70,F-Si Carbon 4,Mountain - Cross Country Race - Carbon,2880,10,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Carbon,Kansas City,KS,8640
